fecha,id_tienda,id_producto,unidades_vendidas,nombre,categoria,costo_unitario,precio_venta,costo_almacenamiento_semanal,ciudad,tamaño_m2,stock_actual,day_of_week,week,month,quarter,day,is_weekend,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7
2024-03-30,STORE_10,PROD_005,9,Buñuelo,Alimentos,800,2500,20,Bogotá,32,24,5,13,3,1,30,1,16.0,20.0,18.0,17.571428571428573,7.7858235029473235
2024-03-31,STORE_10,PROD_005,17,Buñuelo,Alimentos,800,2500,20,Bogotá,32,24,6,13,3,1,31,1,9.0,32.0,17.0,16.0,8.306623862918055
2024-01-15,STORE_10,PROD_006,10,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,0,3,1,1,15,0,17.0,3.0,7.0,14.142857142857142,8.629958891917772
2024-01-16,STORE_10,PROD_006,12,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,1,3,1,1,16,0,10.0,13.0,11.0,15.142857142857142,7.448234050846573
2024-01-17,STORE_10,PROD_006,12,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,2,3,1,1,17,0,12.0,9.0,12.0,15.0,7.50555349946513
2024-01-18,STORE_10,PROD_006,11,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,3,3,1,1,18,0,12.0,7.0,13.0,15.428571428571429,7.184639700016099
2024-01-19,STORE_10,PROD_006,22,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,4,3,1,1,19,0,11.0,25.0,17.0,16.0,6.531972647421783
2024-01-20,STORE_10,PROD_006,24,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,5,3,1,1,20,1,22.0,25.0,19.0,15.571428571428571,5.912053869204909
2024-01-21,STORE_10,PROD_006,22,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,6,3,1,1,21,1,24.0,17.0,21.0,15.428571428571429,5.65264371355393
2024-01-22,STORE_10,PROD_006,13,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,0,4,1,1,22,0,22.0,10.0,3.0,16.142857142857142,6.175990377490624
2024-01-23,STORE_10,PROD_006,11,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,1,4,1,1,23,0,13.0,12.0,13.0,16.571428571428573,5.769377287516723
2024-01-24,STORE_10,PROD_006,11,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,2,4,1,1,24,0,11.0,12.0,9.0,16.428571428571427,5.912053869204891
2024-01-25,STORE_10,PROD_006,14,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,3,4,1,1,25,0,11.0,11.0,7.0,16.285714285714285,6.047431568147604
2024-01-26,STORE_10,PROD_006,18,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,4,4,1,1,26,0,14.0,22.0,25.0,16.714285714285715,5.707138387268008
2024-01-27,STORE_10,PROD_006,25,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,5,4,1,1,27,1,18.0,24.0,25.0,16.142857142857142,5.2734735999645865
2024-01-28,STORE_10,PROD_006,16,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,6,4,1,1,28,1,25.0,22.0,17.0,16.285714285714285,5.529143565818145
2024-01-29,STORE_10,PROD_006,15,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,0,5,1,1,29,0,16.0,13.0,10.0,15.428571428571429,4.928053803045794
2024-01-30,STORE_10,PROD_006,14,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,1,5,1,1,30,0,15.0,11.0,12.0,15.714285714285714,4.820590756130932
2024-01-31,STORE_10,PROD_006,12,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,2,5,1,1,31,0,14.0,11.0,12.0,16.142857142857142,4.450789122113455
2024-02-01,STORE_10,PROD_006,16,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,3,5,2,1,1,0,12.0,14.0,11.0,16.285714285714285,4.270608298368612
2024-02-02,STORE_10,PROD_006,22,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,4,5,2,1,2,0,16.0,18.0,22.0,16.571428571428573,4.157609203101445
2024-02-03,STORE_10,PROD_006,24,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,5,5,2,1,3,1,22.0,25.0,24.0,17.142857142857142,4.634241089562549
2024-02-04,STORE_10,PROD_006,9,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,6,5,2,1,4,1,24.0,16.0,22.0,17.0,4.358898943540609
2024-02-05,STORE_10,PROD_006,8,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,0,6,2,1,5,0,9.0,15.0,13.0,16.0,5.322906474223741
2024-02-06,STORE_10,PROD_006,8,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,1,6,2,1,6,0,8.0,14.0,11.0,15.0,6.137317546507318
2024-02-07,STORE_10,PROD_006,8,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,2,6,2,1,7,0,8.0,12.0,11.0,14.142857142857142,6.693991620066757
2024-02-08,STORE_10,PROD_006,13,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,3,6,2,1,8,0,8.0,16.0,14.0,13.571428571428571,7.0676998346266275
2024-02-09,STORE_10,PROD_006,15,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,4,6,2,1,9,0,13.0,22.0,18.0,13.142857142857142,6.986381310057748
2024-02-10,STORE_10,PROD_006,21,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,5,6,2,1,10,1,15.0,24.0,25.0,12.142857142857142,5.9281411203561785
2024-02-11,STORE_10,PROD_006,30,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,6,6,2,1,11,1,21.0,9.0,16.0,11.714285714285714,4.956957592256498
2024-02-12,STORE_10,PROD_006,8,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,0,7,2,1,12,0,30.0,8.0,15.0,14.714285714285714,8.280786712108252
2024-02-13,STORE_10,PROD_006,14,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,1,7,2,1,13,0,8.0,8.0,14.0,14.714285714285714,8.280786712108252
2024-02-14,STORE_10,PROD_006,6,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,2,7,2,1,14,0,14.0,8.0,12.0,15.571428571428571,7.764387566686382
2024-02-15,STORE_10,PROD_006,17,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,3,7,2,1,15,0,6.0,13.0,16.0,15.285714285714286,8.118174789000404
2024-02-16,STORE_10,PROD_006,26,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,4,7,2,1,16,0,17.0,15.0,22.0,15.857142857142858,8.071112509614574
2024-02-17,STORE_10,PROD_006,24,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,5,7,2,1,17,1,26.0,21.0,24.0,17.428571428571427,8.904252595569918
2024-02-18,STORE_10,PROD_006,20,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,6,7,2,1,18,1,24.0,30.0,9.0,17.857142857142858,9.1729415752449
2024-02-19,STORE_10,PROD_006,8,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,0,8,2,1,19,0,20.0,8.0,8.0,16.428571428571427,7.612646120264658
2024-02-20,STORE_10,PROD_006,11,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,1,8,2,1,20,0,8.0,14.0,8.0,16.428571428571427,7.612646120264658
2024-02-21,STORE_10,PROD_006,8,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,2,8,2,1,21,0,11.0,6.0,8.0,16.0,7.852812659593146
2024-02-22,STORE_10,PROD_006,14,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,3,8,2,1,22,0,8.0,17.0,13.0,16.285714285714285,7.454624643228404
2024-02-23,STORE_10,PROD_006,18,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,4,8,2,1,23,0,14.0,26.0,15.0,15.857142857142858,7.492853738253329
2024-02-24,STORE_10,PROD_006,30,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,5,8,2,1,24,1,18.0,24.0,21.0,14.714285714285714,6.183695920571714
2024-02-25,STORE_10,PROD_006,16,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,6,8,2,1,25,1,30.0,20.0,30.0,15.571428571428571,7.870983480631931
2024-02-26,STORE_10,PROD_006,9,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,0,9,2,1,26,0,16.0,8.0,8.0,15.0,7.63762615825973
2024-02-27,STORE_10,PROD_006,4,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,1,9,2,1,27,0,9.0,11.0,14.0,15.142857142857142,7.49285373825334
2024-02-28,STORE_10,PROD_006,14,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,2,9,2,1,28,0,4.0,8.0,6.0,14.142857142857142,8.53284968867517
2024-02-29,STORE_10,PROD_006,12,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,3,9,2,1,29,0,14.0,14.0,17.0,15.0,8.103497187428808
2024-03-01,STORE_10,PROD_006,10,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,4,9,3,1,1,0,12.0,18.0,26.0,14.714285714285714,8.179533110438634
2024-03-02,STORE_10,PROD_006,18,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,5,9,3,1,2,1,10.0,30.0,24.0,13.571428571428571,8.202786982831785
2024-03-03,STORE_10,PROD_006,20,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,6,9,3,1,3,1,18.0,16.0,20.0,11.857142857142858,4.705619740571677
2024-03-04,STORE_10,PROD_006,6,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,0,10,3,1,4,0,20.0,9.0,8.0,12.428571428571429,5.472876844254905
2024-03-05,STORE_10,PROD_006,13,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,1,10,3,1,5,0,6.0,4.0,11.0,12.0,5.887840577551956
2024-03-06,STORE_10,PROD_006,5,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,2,10,3,1,6,0,13.0,14.0,8.0,13.285714285714286,4.715728494951294
2024-03-07,STORE_10,PROD_006,12,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,3,10,3,1,7,0,5.0,12.0,14.0,12.0,5.627314338711439
2024-03-08,STORE_10,PROD_006,25,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,4,10,3,1,8,0,12.0,10.0,18.0,12.0,5.627314338711439
2024-03-09,STORE_10,PROD_006,29,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,5,10,3,1,9,1,25.0,18.0,30.0,14.142857142857142,7.335497516155531
2024-03-10,STORE_10,PROD_006,13,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,6,10,3,1,10,1,29.0,20.0,16.0,15.714285714285714,9.232447954800232
2024-03-11,STORE_10,PROD_006,7,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,0,11,3,1,11,0,13.0,6.0,9.0,14.714285714285714,9.068522219088138
2024-03-12,STORE_10,PROD_006,10,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,1,11,3,1,12,0,7.0,13.0,4.0,14.857142857142858,8.914941978285134
2024-03-13,STORE_10,PROD_006,9,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,2,11,3,1,13,0,10.0,5.0,14.0,14.428571428571429,9.08950205561601
2024-03-14,STORE_10,PROD_006,6,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,3,11,3,1,14,0,9.0,12.0,12.0,15.0,8.504900548115378
2024-03-15,STORE_10,PROD_006,21,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,4,11,3,1,15,0,6.0,25.0,10.0,14.142857142857142,9.136530549184993
2024-03-16,STORE_10,PROD_006,17,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,5,11,3,1,16,1,21.0,29.0,18.0,13.571428571428571,8.443086774735564
2024-03-17,STORE_10,PROD_006,29,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,6,11,3,1,17,1,17.0,13.0,20.0,11.857142857142858,5.490251100164532
2024-03-18,STORE_10,PROD_006,15,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,0,12,3,1,18,0,29.0,7.0,6.0,14.142857142857142,8.53284968867517
2024-03-19,STORE_10,PROD_006,17,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,1,12,3,1,19,0,15.0,10.0,13.0,15.285714285714286,7.931252228038253
2024-03-20,STORE_10,PROD_006,13,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,2,12,3,1,20,0,17.0,9.0,5.0,16.285714285714285,7.587583842793974
2024-03-21,STORE_10,PROD_006,12,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,3,12,3,1,21,0,13.0,6.0,12.0,16.857142857142858,7.08116213222495
2024-03-22,STORE_10,PROD_006,14,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,4,12,3,1,22,0,12.0,21.0,25.0,17.714285714285715,5.794085654478005
2024-03-23,STORE_10,PROD_006,18,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,5,12,3,1,23,1,14.0,17.0,29.0,16.714285714285715,5.736267244886817
2024-03-24,STORE_10,PROD_006,23,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,6,12,3,1,24,1,18.0,29.0,13.0,16.857142857142858,5.756983337031349
2024-03-25,STORE_10,PROD_006,14,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,0,13,3,1,25,0,23.0,15.0,7.0,16.0,3.7416573867738983
2024-03-26,STORE_10,PROD_006,5,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,1,13,3,1,26,0,14.0,17.0,10.0,15.857142857142858,3.8047589248453297
2024-03-27,STORE_10,PROD_006,13,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,2,13,3,1,27,0,5.0,13.0,9.0,14.142857142857142,5.520524474738848
2024-03-28,STORE_10,PROD_006,7,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,3,13,3,1,28,0,13.0,12.0,6.0,14.142857142857142,5.520524474738848
2024-03-29,STORE_10,PROD_006,22,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,4,13,3,1,29,0,7.0,14.0,21.0,13.428571428571429,6.1334368521285
2024-03-30,STORE_10,PROD_006,20,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,5,13,3,1,30,1,22.0,18.0,17.0,14.571428571428571,6.948792289723038
2024-03-31,STORE_10,PROD_006,19,Croissant,Alimentos,1200,3500,25,Bogotá,32,9,6,13,3,1,31,1,20.0,23.0,29.0,14.857142857142858,7.151423434733614
2024-01-15,STORE_10,PROD_007,13,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,0,3,1,1,15,0,19.0,11.0,13.0,16.285714285714285,4.461475305855848
2024-01-16,STORE_10,PROD_007,12,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,1,3,1,1,16,0,13.0,17.0,12.0,16.571428571428573,4.117326918327048
2024-01-17,STORE_10,PROD_007,16,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,2,3,1,1,17,0,12.0,12.0,8.0,15.857142857142858,4.450789122113465
2024-01-18,STORE_10,PROD_007,12,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,3,3,1,1,18,0,16.0,14.0,11.0,16.428571428571427,4.117326918327052
2024-01-19,STORE_10,PROD_007,27,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,4,3,1,1,19,0,12.0,24.0,20.0,16.142857142857142,4.375255094603834
2024-01-20,STORE_10,PROD_007,27,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,5,3,1,1,20,1,27.0,17.0,25.0,16.571428571428573,5.318431562567468
2024-01-21,STORE_10,PROD_007,18,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,6,3,1,1,21,1,27.0,19.0,28.0,18.0,6.6332495807107374
2024-01-22,STORE_10,PROD_007,9,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,0,4,1,1,22,0,18.0,13.0,11.0,17.857142857142858,6.618876325292913
2024-01-23,STORE_10,PROD_007,9,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,1,4,1,1,23,0,9.0,12.0,17.0,17.285714285714285,7.250615737399682
2024-01-24,STORE_10,PROD_007,11,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,2,4,1,1,24,0,9.0,16.0,12.0,16.857142857142858,7.6904393335398336
2024-01-25,STORE_10,PROD_007,17,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,3,4,1,1,25,0,11.0,12.0,14.0,16.142857142857142,8.008923594519853
2024-01-26,STORE_10,PROD_007,22,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,4,4,1,1,26,0,17.0,27.0,24.0,16.857142857142858,7.798046153333749
2024-01-27,STORE_10,PROD_007,22,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,5,4,1,1,27,1,22.0,27.0,17.0,16.142857142857142,6.890296835129104
2024-01-28,STORE_10,PROD_007,22,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,6,4,1,1,28,1,22.0,18.0,19.0,15.428571428571429,5.74041644415985
2024-01-29,STORE_10,PROD_007,9,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,0,5,1,1,29,0,22.0,9.0,13.0,16.0,6.2182527020591865
2024-01-30,STORE_10,PROD_007,9,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,1,5,1,1,30,0,9.0,9.0,12.0,16.0,6.2182527020591865
2024-01-31,STORE_10,PROD_007,10,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,2,5,1,1,31,0,9.0,11.0,16.0,16.0,6.2182527020591865
2024-02-01,STORE_10,PROD_007,10,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,3,5,2,1,1,0,10.0,17.0,12.0,15.857142857142858,6.3620901028034975
2024-02-02,STORE_10,PROD_007,16,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,4,5,2,1,2,0,10.0,22.0,27.0,14.857142857142858,6.693991620066747
2024-02-03,STORE_10,PROD_007,27,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,5,5,2,1,3,1,16.0,22.0,27.0,14.0,5.972157622389661
2024-02-04,STORE_10,PROD_007,34,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,6,5,2,1,4,1,27.0,22.0,18.0,14.714285714285714,7.25061573739973
2024-02-05,STORE_10,PROD_007,10,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,0,6,2,1,5,0,34.0,9.0,9.0,16.428571428571427,10.113640011673041
2024-02-06,STORE_10,PROD_007,11,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,1,6,2,1,6,0,10.0,9.0,9.0,16.571428571428573,9.997618764104805
2024-02-07,STORE_10,PROD_007,6,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,2,6,2,1,7,0,11.0,10.0,11.0,16.857142857142858,9.77119186569325
2024-02-08,STORE_10,PROD_007,6,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,3,6,2,1,8,0,6.0,10.0,17.0,16.285714285714285,10.339475900874353
2024-02-09,STORE_10,PROD_007,18,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,4,6,2,1,9,0,6.0,16.0,22.0,15.714285714285714,10.843035948083376
2024-02-10,STORE_10,PROD_007,38,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,5,6,2,1,10,1,18.0,27.0,22.0,16.0,10.878112581387132
2024-02-11,STORE_10,PROD_007,26,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,6,6,2,1,11,1,38.0,34.0,22.0,17.571428571428573,13.264704329625301
2024-02-12,STORE_10,PROD_007,18,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,0,7,2,1,12,0,26.0,10.0,9.0,16.428571428571427,11.886366740333813
2024-02-13,STORE_10,PROD_007,18,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,1,7,2,1,13,0,18.0,11.0,9.0,17.571428571428573,11.544943234408453
2024-02-14,STORE_10,PROD_007,5,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,2,7,2,1,14,0,18.0,6.0,10.0,18.571428571428573,11.178210096092304
2024-02-15,STORE_10,PROD_007,13,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,3,7,2,1,15,0,5.0,6.0,10.0,18.428571428571427,11.370387604902186
2024-02-16,STORE_10,PROD_007,21,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,4,7,2,1,16,0,13.0,18.0,16.0,19.428571428571427,10.357881747042345
2024-02-17,STORE_10,PROD_007,26,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,5,7,2,1,17,1,21.0,38.0,27.0,19.857142857142858,10.350983390135244
2024-02-18,STORE_10,PROD_007,22,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,6,7,2,1,18,1,26.0,26.0,34.0,18.142857142857142,7.425823667638237
2024-02-19,STORE_10,PROD_007,11,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,0,8,2,1,19,0,22.0,18.0,10.0,17.571428571428573,6.852180744287192
2024-02-20,STORE_10,PROD_007,11,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,1,8,2,1,20,0,11.0,18.0,11.0,16.571428571428573,7.276838664721134
2024-02-21,STORE_10,PROD_007,11,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,2,8,2,1,21,0,11.0,5.0,6.0,15.571428571428571,7.524562952029003
2024-02-22,STORE_10,PROD_007,11,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,3,8,2,1,22,0,11.0,13.0,6.0,16.428571428571427,6.373307431706647
2024-02-23,STORE_10,PROD_007,25,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,4,8,2,1,23,0,11.0,21.0,18.0,16.142857142857142,6.593647736737997
2024-02-24,STORE_10,PROD_007,22,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,5,8,2,1,24,1,25.0,26.0,38.0,16.714285714285715,7.22759263088995
2024-02-25,STORE_10,PROD_007,20,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,6,8,2,1,25,1,22.0,22.0,26.0,16.142857142857142,6.491753010000979
2024-02-26,STORE_10,PROD_007,17,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,0,9,2,1,26,0,20.0,11.0,18.0,15.857142857142858,6.229729031789707
2024-02-27,STORE_10,PROD_007,13,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,1,9,2,1,27,0,17.0,11.0,18.0,16.714285714285715,5.851332774513402
2024-02-28,STORE_10,PROD_007,10,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,2,9,2,1,28,0,13.0,11.0,5.0,17.0,5.567764362829968
2024-02-29,STORE_10,PROD_007,11,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,3,9,2,1,29,0,10.0,11.0,13.0,16.857142857142858,5.756983337031347
2024-03-01,STORE_10,PROD_007,26,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,4,9,3,1,1,0,11.0,25.0,21.0,16.857142857142858,5.756983337031347
2024-03-02,STORE_10,PROD_007,20,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,5,9,3,1,2,1,26.0,22.0,26.0,17.0,5.999999999999949
2024-03-03,STORE_10,PROD_007,31,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,6,9,3,1,3,1,20.0,20.0,22.0,16.714285714285715,5.765248931147268
2024-03-04,STORE_10,PROD_007,14,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,0,10,3,1,4,0,31.0,17.0,11.0,18.285714285714285,7.91021039994687
2024-03-05,STORE_10,PROD_007,9,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,1,10,3,1,5,0,14.0,13.0,11.0,17.857142857142858,8.071112509614538
2024-03-06,STORE_10,PROD_007,12,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,2,10,3,1,6,0,9.0,10.0,11.0,17.285714285714285,8.596787882968917
2024-03-07,STORE_10,PROD_007,20,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,3,10,3,1,7,0,12.0,11.0,11.0,17.571428571428573,8.343802947040807
2024-03-08,STORE_10,PROD_007,29,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,4,10,3,1,8,0,20.0,26.0,25.0,18.857142857142858,7.840675383931499
2024-03-09,STORE_10,PROD_007,22,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,5,10,3,1,9,1,29.0,20.0,22.0,19.285714285714285,8.360906763309867
2024-03-10,STORE_10,PROD_007,22,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,6,10,3,1,10,1,22.0,31.0,20.0,19.571428571428573,8.423323628614755
2024-03-11,STORE_10,PROD_007,13,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,0,11,3,1,11,0,22.0,14.0,17.0,18.285714285714285,6.945365018348156
2024-03-12,STORE_10,PROD_007,13,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,1,11,3,1,12,0,13.0,9.0,13.0,18.142857142857142,7.0575862594461345
2024-03-13,STORE_10,PROD_007,7,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,2,11,3,1,13,0,13.0,12.0,10.0,18.714285714285715,6.317021600783143
2024-03-14,STORE_10,PROD_007,12,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,3,11,3,1,14,0,7.0,20.0,11.0,18.0,7.393691004272884
2024-03-15,STORE_10,PROD_007,18,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,4,11,3,1,15,0,12.0,29.0,26.0,16.857142857142858,7.6469726347221805
2024-03-16,STORE_10,PROD_007,29,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,5,11,3,1,16,1,18.0,22.0,20.0,15.285714285714286,5.58910504804616
2024-03-17,STORE_10,PROD_007,20,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,6,11,3,1,17,1,29.0,22.0,31.0,16.285714285714285,7.341986237031603
2024-03-18,STORE_10,PROD_007,18,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,0,12,3,1,18,0,20.0,13.0,14.0,16.0,7.118052168020849
2024-03-19,STORE_10,PROD_007,10,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,1,12,3,1,19,0,18.0,13.0,9.0,16.714285714285715,7.016986193380652
2024-03-20,STORE_10,PROD_007,11,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,2,12,3,1,20,0,10.0,7.0,12.0,16.285714285714285,7.364651739090913
2024-03-21,STORE_10,PROD_007,11,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,3,12,3,1,21,0,11.0,12.0,20.0,16.857142857142858,6.644009116704805
2024-03-22,STORE_10,PROD_007,26,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,4,12,3,1,22,0,11.0,18.0,29.0,16.714285714285715,6.77530529974564
2024-03-23,STORE_10,PROD_007,27,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,5,12,3,1,23,1,26.0,29.0,22.0,17.857142857142858,7.646972634722164
2024-03-24,STORE_10,PROD_007,20,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,6,12,3,1,24,1,27.0,20.0,22.0,17.571428571428573,7.184639700016059
2024-03-25,STORE_10,PROD_007,14,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,0,13,3,1,25,0,20.0,18.0,13.0,17.571428571428573,7.184639700016059
2024-03-26,STORE_10,PROD_007,13,Pastel de Pollo,Alimentos,1500,3500,30,Bogotá,32,29,1,13,3,1,26,0,14.0,10.0,13.0,17.0,7.302967433402173
